year,state,name,lat,lon,duration_minutes,POPULATI_1,SQMI,POP20_SQMI,fips_city,closest_city,closest_distance,second_closest_city,second_closest_distance
2024,AR,DANVILLE,35.052457,-93.391199,4.233333333333333,2028,4.33,468.39999999999895,0517320,CORINTH,3.2417673523402817,BELLEVILLE,6.59878768329817
2024,AR,DARDANELLE,35.226305,-93.165909,4.216666666666667,4517,3.64,1240.9,0517380,RUSSELLVILLE,6.0847739059568395,POTTSVILLE,9.555553148548146
2024,AR,DATTO,36.392471,-90.728499,4.05,65,0.62,104.799999999999,0517410,REYNO,4.447222567475579,SUCCESS,6.917426471399841
2024,AR,DEER,35.828023,-93.219622,2.966666666666667,135,2.8,48.2,0517860,WAYTON,10.776047725536658,MOUNT JUDEA,18.28416577264058
2024,AR,DELAPLAINE,36.230393,-90.725646,3.8,64,1.11,57.7,0518010,PEACH ORCHARD,8.111010808222135,O'KEAN,10.589131721683476
2024,AR,DELIGHT,34.02953,-93.506555,3.2333333333333334,288,0.55,523.6,0518100,ANTOINE,7.870348095985709,OKOLONA,15.901726411565527
2024,AR,DENNARD,35.747919,-92.549999,4.116666666666666,496,21.93,22.6,0518340,LESLIE,9.088221406357096,MARSHALL,19.858546748927413
2024,AR,DENNING,35.425153,-93.756758,3.033333333333333,200,1.08,185.199999999999,0518370,ALTUS,2.5000585539216074,ALIX,2.558873033293871
2024,AR,DE QUEEN,34.042245,-94.342133,4.3,6105,6.1,1000.7999999999901,0518490,HORATIO,11.140334833415038,GILLHAM,14.307257299988057
2024,AR,DESHA,35.730455,-91.685579,4.066666666666666,715,2.27,315,0518580,SOUTHSIDE,5.13128764639762,BATESVILLE,7.086080506971815
2024,AR,DIAZ,35.648773,-91.258933,3.216666666666667,1224,6,204,0518940,CAMPBELL STATION,2.16672369776871,NEWPORT,3.7139385596883727
2024,AR,DIERKS,34.119961000000004,-94.017283,4.183333333333334,916,1.92,477.1,0518970,CENTER POINT,11.537835261325899,NEWHOPE,17.175890721085565
2024,AR,DONALDSON,34.234976,-92.919517,2.2666666666666666,275,0.59,466.1,0519450,FRIENDSHIP,7.825498554822038,CADDO VALLEY,16.334355255526837
2024,AR,DOVER,35.390981,-93.114241,4.066666666666666,1337,2.83,472.39999999999895,0519600,RUSSELLVILLE,12.94115011608178,LONDON,13.673723460617076
2024,AR,DRASCO,35.633775,-91.941776,4.15,144,1.71,84.2,0519720,CONCORD,8.177546970462407,TUMBLING SHOALS,9.91878853430375
2024,AR,DYER,35.494367,-94.138805,0.5,772,2.94,262.6,0520200,MULBERRY,6.00743959718862,LAVACA,18.686653975553533
2024,AR,EAST END,34.554505,-92.327475,1,7137,20.28,351.89999999999895,0520470,LANDMARK,6.297456534837992,SARDIS,7.640614142964072
2024,AR,EDGEMONT,35.600686,-92.196371,4.233333333333333,56,0.61,91.7999999999999,0520800,HIGDEN,3.8941191125734655,GREERS FERRY,3.9676234852190206
2024,AR,EGYPT,35.867775,-90.945834,3.2333333333333334,113,0.34,332.39999999999895,0520920,CASH,7.517171522589971,ALICIA,12.709553190671558
2024,AR,EL PASO,35.115298,-92.081189,3.3666666666666667,267,4.13,64.59999999999991,0521520,MOUNT VERNON,12.655730559036572,VILONIA,12.869307241595893
2024,AR,EMMET,33.722539,-93.466156,1.1,415,1.46,284.199999999999,0521610,PERRYTOWN,6.7475669183457025,PRESCOTT,11.432253769131274
2024,AR,ENOLA,35.195907,-92.206581,3.816666666666667,318,2.71,117.299999999999,0521820,HOLLAND,7.215711430286257,MOUNT VERNON,8.111853945809445
2024,AR,EVENING SHADE,36.069933,-91.621881,4.25,420,1.67,251.5,0522360,SIDNEY,7.986396094196495,CAVE CITY,15.132383767954824
2024,AR,EVERTON,36.15414,-92.909538,2.466666666666667,104,0.47,221.3,0522450,WESTERN GROVE,7.148866516747681,VALLEY SPRINGS,7.1971065131006595
2024,AR,FAIRFIELD BAY,35.601101,-92.266208,4.266666666666667,2108,15.16,139.099999999999,0522660,EDGEMONT,6.314258203984356,SHIRLEY,6.385762233384796
2024,AR,FIFTY-SIX,35.96351,-92.233355,4.116666666666666,158,2.07,76.2999999999999,0523680,MOUNT OLIVE,13.590381920125628,MOUNTAIN VIEW,15.893885804739508
2024,AR,FISHER,35.491424,-90.972494,0.8333333333333334,180,0.3,600,0523800,WALDENBURG,8.898409388162548,BEEDEVILLE,14.307025896719152
2024,AR,FLIPPIN,36.27732,-92.59353,2.9166666666666665,1345,1.88,715.399999999999,0524010,COTTER,6.537389458667696,SUMMIT,8.94281242179637
2024,AR,FLORAL,35.588939,-91.758932,3.95,109,0.74,147.3,0524070,PLEASANT PLAINS,12.509776260438093,CONCORD,12.590828771318249
2024,AR,FLOYD,35.198879,-91.96453,3.35,377,4.83,78.09999999999991,0524130,EL PASO,14.101482598962612,MOUNT VERNON,14.744626950999287
2024,AR,FOREMAN,33.719494,-94.397668,4.1,977,1.99,491,0524250,WINTHROP,13.015737861412733,ALLEENE,13.502135923771583
2024,AR,FOUNTAIN LAKE,34.609848,-92.919774,3.683333333333333,475,4.25,111.799999999999,0524700,HOT SPRINGS VILLAGE,6.981476490516632,LONSDALE,12.329699848357265
